,Ethnic,General
matzos flour,0.024539877300613498,0.002898550724637681
meat fat,0.024539877300613498,0.002898550724637681
porterhouse,0.024539877300613498,0.002898550724637681
green red pepper,0.024539877300613498,0.002898550724637681
chicken fricassee,0.024539877300613498,0.002898550724637681
sponge cake batter,0.024539877300613498,0.002898550724637681
cherry ice,0.018404907975460124,0.002898550724637681
dutch cheese,0.018404907975460124,0.002898550724637681
rye bread dough,0.018404907975460124,0.002898550724637681
white cabbage leaf,0.018404907975460124,0.002898550724637681
pickled bean,0.018404907975460124,0.002898550724637681
soup dripping,0.018404907975460124,0.002898550724637681
appetite sild,0.018404907975460124,0.002898550724637681
sardellen butter,0.018404907975460124,0.002898550724637681
muslin,0.018404907975460124,0.002898550724637681
almond sponge cake,0.018404907975460124,0.002898550724637681
french pickle,0.018404907975460124,0.002898550724637681
strudel,0.018404907975460124,0.002898550724637681
slaw,0.018404907975460124,0.002898550724637681
rice meal,0.018404907975460124,0.002898550724637681
white mohn,0.018404907975460124,0.002898550724637681
potato salad,0.018404907975460124,0.002898550724637681
heart fat,0.018404907975460124,0.002898550724637681
beef heart fat,0.018404907975460124,0.002898550724637681
beef water,0.018404907975460124,0.002898550724637681
chand'eau sauce,0.018404907975460124,0.002898550724637681
sweet brandy,0.018404907975460124,0.002898550724637681
gum gluten,0.018404907975460124,0.002898550724637681
tonka,0.018404907975460124,0.002898550724637681
canned lobster,0.018404907975460124,0.002898550724637681
sambayon sauce,0.018404907975460124,0.002898550724637681
pickling,0.018404907975460124,0.002898550724637681
poivrade sauce,0.018404907975460124,0.002898550724637681
mutton brisket,0.018404907975460124,0.002898550724637681
pork kidney,0.018404907975460124,0.002898550724637681
boil beef,0.018404907975460124,0.002898550724637681
financiere,0.018404907975460124,0.002898550724637681
fancy grape shot candy,0.018404907975460124,0.002898550724637681
sour salt,0.018404907975460124,0.002898550724637681
english breakfast tea,0.018404907975460124,0.002898550724637681
sauce aux huitres,0.018404907975460124,0.002898550724637681
homard sauce,0.018404907975460124,0.002898550724637681
crevette sauce,0.018404907975460124,0.002898550724637681
cardinal sauce,0.018404907975460124,0.002898550724637681
polonaise sauce,0.018404907975460124,0.002898550724637681
almond juice,0.018404907975460124,0.002898550724637681
semolia,0.018404907975460124,0.002898550724637681
polonnaise sauce,0.018404907975460124,0.002898550724637681
cook juice,0.018404907975460124,0.002898550724637681
wort,0.018404907975460124,0.002898550724637681
sweet bay,0.018404907975460124,0.002898550724637681
peychaud bitter,0.018404907975460124,0.002898550724637681
chili pulp,0.018404907975460124,0.002898550724637681
powdered salt,0.018404907975460124,0.002898550724637681
redfish,0.018404907975460124,0.002898550724637681
red snapper,0.018404907975460124,0.002898550724637681
sweet cracker,0.018404907975460124,0.002898550724637681
garlic sauce,0.018404907975460124,0.002898550724637681
texas onion,0.018404907975460124,0.002898550724637681
powdered bread,0.018404907975460124,0.002898550724637681
powdered mixed herb,0.018404907975460124,0.002898550724637681
buttered tin,0.018404907975460124,0.002898550724637681
white goose liver,0.018404907975460124,0.002898550724637681
pie dough,0.018404907975460124,0.002898550724637681
spanish pepper sauce,0.018404907975460124,0.002898550724637681
goose dripping,0.018404907975460124,0.002898550724637681
coconut milk,0.018404907975460124,0.002898550724637681
powdered almond,0.018404907975460124,0.002898550724637681
cherry sirup,0.018404907975460124,0.002898550724637681
kanton,0.018404907975460124,0.002898550724637681
miso paste,0.018404907975460124,0.002898550724637681
clarified goose fat,0.018404907975460124,0.002898550724637681
lychee nut,0.018404907975460124,0.002898550724637681
shrimp meat,0.018404907975460124,0.002898550724637681
green kern,0.018404907975460124,0.002898550724637681
astragon,0.018404907975460124,0.002898550724637681
german prune,0.018404907975460124,0.002898550724637681
dried rye bread crumb,0.018404907975460124,0.002898550724637681
fried meat,0.018404907975460124,0.002898550724637681
red plum,0.018404907975460124,0.002898550724637681
flour dumpling,0.018404907975460124,0.002898550724637681
wheat starch,0.018404907975460124,0.002898550724637681
kishnish,0.018404907975460124,0.002898550724637681
rose leaf,0.018404907975460124,0.002898550724637681
italian macaroni,0.018404907975460124,0.002898550724637681
red seed,0.018404907975460124,0.002898550724637681
scrap,0.018404907975460124,0.002898550724637681
plum jam,0.018404907975460124,0.002898550724637681
tomato soup,0.018404907975460124,0.002898550724637681
